lt_no,yr,title,lt
23799,2017,Court Enters Final Judgment Against Connecticut Man and His Company for Scheme to Defraud Investors in Unregistered Securities Offering,"[On April 4, 2017, the U.S. District Court for the District of Connecticut entered a final judgment by consent against Thomas Connerton and Safety Technologies LLC (Safety Technologies) for defrauding investors by misleading them to invest in a purported glove manufacturing company and then diverting their money for Connertons personal use. Connertons victims include several women he met through an online dating website and their friends and family., <a href=https://www.sec.gov/news/pressrelease/2016-116.html>The SECs complaint against Connerton and Safety Technologies</a>, filed on June 8, 2016, alleged that Connerton told investors that his company was developing a material to make surgical gloves better resistant to cuts or punctures. Connerton claimed that several major glove manufacturers wanted the technology and Safety Technologies was on the brink of imminent deals that would result in large payouts for investors in his company. But, the SEC alleged, no deals were ever anywhere close to materializing, and Connerton emptied the companys bank account by writing a series of checks to himself and using investor funds for his own expenses. According to court documents filed by the SEC, among Connertons improper spending of investor funds was $20,000 for an engagement ring for his latest online date turned investor. On June 9, 2016, the SEC obtained an asset freeze against Connerton and, on September 12, 2016, the court <a href=https://www.sec.gov/litigation/litreleases/2016/lr23644.htm>issued an order continuing the asset freeze and imposing a preliminary injunction</a>., Connerton and Safety Technologies consented to entry of the judgment. The judgment enjoins both parties from violating Sections 5(a), 5(c), and 17(a) of the Securities Act of 1933 and Section 10(b) of the Securities and Exchange Act of 1934 and Rule 10b-5 thereunder; requires them jointly and severally to disgorge ill-gotten gains of $1,586,000, plus prejudgment interest in the amount of $146,978.88; and imposes a conduct-based injunction that permanently restrains and enjoins Connerton and Safety Technologies from directly or indirectly participating in the issuance, purchase, offer, or sale of any security. The judgment also requires Connerton to pay a civil penalty in the amount of $160,000., In a parallel criminal proceeding, <a href=https://www.sec.gov/litigation/litreleases/2017/lr23785.htm>Connerton and his fiancé, Jean Erickson, were indicted on March 7, 2017</a>, on multiple counts of securities fraud, wire fraud, money laundering, money laundering conspiracy, and with making a false statement to a federal agent. The criminal charges against Connerton and Erickson arise from the same conduct alleged in the SECs complaint. The indictment also alleges that Connerton and Erickson tried to conceal the nature and source of funds received from the fraudulent sale of Safety Technologies securities in an attempt to prevent the authorities and regulators, including the FBI and the SEC, from locating the funds. The criminal case remains pending before the U.S. District Court for the District of Connecticut.,  , <i>https://www.sec.gov/litigation/litreleases/2017/lr23799.htm</i><br/>]"
23800,2017,SEC Charges Corporate Officer of 2 Utah Water Companies with Securities Fraud,"[The Securities and Exchange Commission today announced fraud charges against a former corporate secretary and treasurer of two Utah water companies for misappropriating and fraudulently selling corporate shares., The SECs complaint, filed in federal court in the District of Utah, alleges that Michael D. Shumway misappropriated unauthorized shares of stock in American Fork Irrigation Company (AFIC) and Lehi Irrigation Company (LIC) and sold them to unwitting investors for at least $435,500.  Shumway also allegedly misappropriated at least $633,396 from AFIC and LIC.  From at least 2003 through May 2015, Shumway allegedly engaged in a fraudulent scheme of falsifying AFIC and LIC books and records and issuing unauthorized shares in those companies and fraudulently selling the shares to investors.  The complaint alleges that shares in AFIC and LIC convey the right to an appropriation of water from each company.  The allegedly unauthorized shares Shumway sold did not have such water rights.  Shumway also allegedly established secret bank accounts that he used to misappropriate AFIC and LIC funds for his personal use.  Shumway allegedly misled the companies officers and directors in carrying out his fraud.  The total value of Shumways alleged misappropriation of shares and funds from AFIC and LIC is at least $1,068,896., The SECs complaint charges Shumway with violating Section 17(a) of the Securities Act of 1933, Section 10(b) of the Securities Exchange Act of 1934 and Rule 10b-5 thereunder.  The complaint seeks injunctive relief, disgorgement, and an officer and director bar against Shumway.  Shumway agreed, without admitting or denying the allegations in the SECs complaint to the entry of a judgment imposing permanent injunctions and an officer-and-director bar, and ordering him liable for disgorgement of $435,500, payment of which will be deemed satisfied by the restitution ordered in the parallel federal criminal case., On December 14, 2016 Shumway pleaded guilty in federal district court in Utah to one count of felony wire fraud.  On April 5, 2016, he was sentenced to 12 months and 1 day and ordered to pay $1,100,481.78 in restitution., The SECs investigation was conducted by William McKean and Justin Sutherland.  The SECs litigation will be led by Daniel Wadley and Amy Oliver., <img alt= border=0 height=9 src=/images/arrowright_dkblue.gif width=10/><a href=/litigation/complaints/2017/comp23800.pdf>SEC Complaint</a>,  , <i>https://www.sec.gov/litigation/litreleases/2017/lr23800.htm</i><br/>]"
23801,2017,SEC Obtains Second Asset Freeze in Suspected Insider Trading on Mobileye N.V. Acquisition,"[The Securities and Exchange Commission today announced it has obtained an emergency court order to freeze the assets of two Virginia-based traders who gleaned nearly $1 million in trading profits in advance of the March 13, 2017 announcement that Intel Corp. had agreed to acquire Israel-based Mobileye, N.V.  This is the SECs second civil action in connection with the Mobileye announcement., The SECs emergency action to freeze the proceeds of the traders allegedly highly suspicious transactions ensures that the potentially illegal profits cannot be removed from the accounts while the agencys investigation of the trading continues in both cases., According to the SECs complaint filed in federal court in New York, before market opening on Monday, March 13, Intel announced that it had agreed to acquire Mobileye through a tender offer for approximately $15.3 billion, or $63.54 per share.  The allegedly announced purchase price was a 34.4 percent premium over Mobileyes closing price on Friday, March 10, of $47.27 per share.  After the announcement, Mobileye opened at its high for the day, $61.51, and closed at $60.62 per share, a 28 percent increase over its March 10 closing price., The SEC alleges that Lawrence F. Cluff, Jr. and Roger E. Shaoul were in possession of material nonpublic information about the impending acquisition when they purchased Mobileye securities.  All of the suspicious trading allegedly occurred in two accounts held in Cluffs name.  Cluff had an existing account that was dormant since 2011 until he purchased Mobileye stock on January 30, 2017.  Cluff allegedly also opened a second account on January 29, which has only traded in Mobileye securities.  On February 1, the complaint alleges that Cluff transferred $161,500 to the new account and used essentially all of those funds to purchase 3,782 Mobileye shares at a cost of $161,421.68.  On that same day, he allegedly transferred $5,000 to the old account and used those funds, plus margin, to purchase Mobileye stock over the next two days., The complaint alleges that on February 28, an additional $28,000 was wired to Cluffs new account.  Around the time of this transfer, Shaoul allegedly appears to have impersonated Cluff in order to start issuing trading instructions to accumulate more Mobileye call options.  On March 8, Cluffs new account allegedly sold 425 Mobileye shares for $19,920.43, and then between March 8 and March 10, the account purchased approximately $20,000 in additional Mobileye call options expiring March 17 and March 24 with strike prices ranging from $50 to $55.  As of close of trading on Friday, March 10, the last trading day prior to the announcement, Cluffs new account allegedly held 3,414 Mobileye shares and 1,209 Mobileye call options with strike prices between $50 and $55.  Mobileyes shares had not closed above $50.00 in the prior 17 months.  After the announcement of the acquisition, Cluff sold 862 Mobileye call options for proceeds of $617,563.85 and his accounts have unrealized gains of approximately $335,000, representing a total profit of approximately $925,000., The emergency court order obtained by the SEC freezes the traders assets and prohibits the traders from destroying any evidence.  The SECs complaint charges the traders with violating Sections 10(b) and 14(e) of the Securities Exchange Act of 1934 and Rules 10b-5 and 14e-3 thereunder.  In addition to the emergency relief, the SEC seeks a final judgment ordering the traders to disgorge their allegedly ill-gotten gains with interest, pay civil penalties, and be permanently enjoined from future violations., The expedited investigation is being conducted by Kevin M. Comeau, Daniel M. Konosky and Jay A. Scoggins of the SECs Denver Regional Office, under the supervision of Kurt L. Gottschall, and Julie K. Lutz.  The SECs litigation is being handled by Terry R. Miller and   Greg A. Kasper.,  , <i>https://www.sec.gov/litigation/litreleases/2017/lr23801.htm</i><br/>]"
23802,2017,27 Firms and Individuals Charged With Fraudulent Promotion of Stocks,"[The Securities and Exchange Commission filed enforcement actions against 27 individuals and entities behind various alleged stock promotion schemes that left investors with the impression they were reading independent, unbiased analyses on investing websites while writers were being secretly compensated for touting company stocks., SEC investigations uncovered scenarios in which public companies hired promoters or communications firms to generate publicity for their stocks, and the firms subsequently hired writers to publish articles that did not publicly disclose the payments from the companies. The writers allegedly posted bullish articles about the companies on the internet under the guise of impartiality when in reality they were nothing more than paid advertisements. More than 250 articles specifically included false statements that the writers had not been compensated by the companies they were writing about, the SEC alleges., According to the SECs orders as well as a pair of complaints filed in federal district court, deceptive measures were often used to hide the true sources of the articles from investors. For example, one writer wrote under his own name as well as at least nine pseudonyms, including a persona he invented who claimed to be an analyst and fund manager with almost 20 years of investment experience. One of the stock promotion firms went so far as to have some writers it hired sign non-disclosure agreements specifically preventing them from disclosing compensation they received., The SEC filed fraud charges against three public companies and seven stock promotion or communications firms as well as two company CEOs, six individuals at the firms, and nine writers. Of those charged, 17 have agreed to settlements that include disgorgement or penalties ranging from approximately $2,200 to nearly $3 million based on frequency and severity of their actions., The SECs litigation continues against promotion firms Lidingo Holdings, LLC and CSIR Group, LLC, their associates Kamilla Bjorlin, Andrew Hodge, Christine Petraglia and Herina Ayot, and writers, Brian Nichols, Vincent Cassano, Thomas Meyer and John Mylant. The complaints charge each of the litigating parties with violations, and/or aiding and abetting violations, of Sections 17(a) and 17(b) of the Securities Act of 1933 and Section 10(b) of the Securities Exchange Act of 1934 and Rule 10b-5 thereunder. The SEC is seeking injunctive relief, disgorgement of ill-gotten gains plus pre- and post-judgment interest, and civil money penalties. In addition, the SEC is seeking penny stock bars against Bjorlin, Hodge, Petraglia and Ayot and an officer and director bar against Bjorlin., The SEC also instituted separate charges against another company for its involvement in circulating promotional materials that did not comply with prospectus requirements under the federal securities laws. The company settled the case., The SEC released an investor alert warning that articles on an investment research website that appear to be an unbiased source of information or provide commentary on multiple stocks may be part of an undisclosed paid stock promotion. Investors should never make an investment based solely on information published on an investment research website. When making an investment decision, thoroughly research the company using multiple sources., The SECs investigations were conducted by Beth Groves, Ian Rupell, Shelby Hunt, Jim Blenko, and Jonathan Jacobs with assistance from Michi Harthcock, Jamie Wohlert, Suzanne Romajas, and Frederick Block. The cases were supervised by Rami Sibay, and the litigation will be led by Ms. Romajas and Patrick Costello., , <img alt= border=0 height=9 src=/images/arrowright_dkblue.gif width=10/><a href=/litigation/complaints/2017/comp23802-lidingo.pdf>SEC Complaint-Lidingo</a><br/><img alt= border=0 height=9 src=/images/arrowright_dkblue.gif width=10/><a href=/litigation/complaints/2017/comp23802-csir.pdf>SEC Complaint-CSIR</a>,  , <i>https://www.sec.gov/litigation/litreleases/2017/lr23802.htm</i><br/>]"
23803,2017,SEC Obtains Preliminary Injunction and Asset Freeze in Investment Scheme Involving Seniors,"[The Securities and Exchange Commission announced today that on April 6, 2017, Judge Virginia M. Kendall of the United States District Court for the Northern District of Illinois entered a preliminary injunction against Daniel H. Glick and his unregistered investment advisory firm Financial Management Strategies (FMS), continued the freeze of assets in the name of the Defendants, and repeated its order that the Defendants repatriate foreign assets.  The court also continued the freeze of assets held in the name of relief defendant Glick Accounting Services.  The preliminary injunction order extended the terms of a temporary restraining order and asset freeze order that the court entered on March 23, 2017., In the complaint filed on March 23, 2017, the Commission alleged that Glick and FMS raised more than $6 million from investors, and that Glick and FMS misappropriated a significant portion of the investor funds to, among other things, pay personal expenses, purchase a Mercedes-Benz, pay other investors, and pay off loans and debts.  The complaint further alleged that Glick and FMS provided investors with false account statements to conceal the misappropriation.  The complaint also named Glicks business partner David B. Slagter, and Glicks business acquaintance, Edward H. Forte, as relief defendants for the purposes of recovering client funds that Glick transferred or paid them in the form of advances or loans., The April 6 order preliminarily enjoins Glick and FMS from violating Section 17(a) of the Securities Act of 1933, Section 10(b) of the Securities Exchange Act of 1934 and Rule 10b-5 thereunder, and Sections 206(1) and 206(2) of the Investment Advisers Act of 1940.  The order also preliminary enjoins Glick from exercising powers of attorney over client trusts and trust accounts., The SECs investigation, which is continuing, is being conducted by Michelle MuÃ±oz Durk and John Kustusch of the Chicago Regional Office, and the case is being supervised by Jeffrey A. Shank.  The SECs litigation is being led by Steven C. Seeger.,  , <i>https://www.sec.gov/litigation/litreleases/2017/lr23803.htm</i><br/>]"
23804,2017,Defendant in SEC Enforcement Action Indicted for Orchestrating $30 Million Stock Manipulation Scheme,"[On March 22, 2017, Ryan Gilbertson, a Minnesota man previously accused by the SEC of orchestrating an elaborate scheme to siphon millions of dollars from Dakota Plains Holdings, Inc., was indicted on 13 counts of wire fraud.  Also charged in the indictment were Douglas Hoskins and Nick Shermeta., The charges in the indictment arise from the same conduct alleged by the SEC.  According to <a href=https://www.sec.gov/news/pressrelease/2016-231.html>the SECs complaint</a>, filed in federal court in Minnesota on October 31, 2016, Gilbertson and another company co-founder, installed their fathers as figurehead executives in order to secretly wield control of the company and issue millions of shares of stock to themselves, family, and friends.  They allegedly later hired one of their friends as CEO.  They allegedly caused the company to enter into an agreement to borrow money from them under generous terms that included extra bonus payments to Gilbertson, and other lenders based on the price of Dakota Plains stock after 20 days of trading following a reverse merger into a company with publicly-traded shares., According to the SECs complaint, Gilbertson enlisted friends and associates including Douglas Hoskins to choreograph extensive sales and purchases of Dakota Plains stock and cause the price to skyrocket from 30 cents to more than $12 per share during that 20-day period. The allegedly inflated stock price obligated Dakota Plains to make bonus payments totaling $32,851,800 to Gilbertson and others. After allegedly meeting his target to receive the bonus payments, Gilbertson ceased his alleged manipulation efforts. The stock price then allegedly steadily declined to pennies per share and the company was eventually delisted., Also named in the indictment was Minnesota-based stockbroker Nicholas Shermeta.  Shermeta consented to <a href=http://www.sec.gov/litigation/admin/2016/34-79195.pdf>an SEC order</a>, entered on October 31, 2016, finding that he willfully violated Section 15(a)(1) of the Securities Exchange Act of 1934.  According to the SECs order, he solicited investors for Dakota Plains and recommended the stock to his clients at the registered brokerage firm where he worked, but improperly brokered the sales through his unregistered firm rather than through his employer. Without admitting or denying the findings, Shermeta agreed to the entry of the SECs order requiring him to pay $75,000 in disgorgement, $11,075.49 in prejudgment interest, and a $50,000 penalty.  The SECs order also imposed industry bars on Shermeta with a right to apply for reentry after three years.,  , <i>https://www.sec.gov/litigation/litreleases/2017/lr23804.htm</i><br/>]"
23805,2017,SEC Charges Two Lawyers and a Paralegal in a Stock Manipulation Scheme,"[The Securities and Exchange Commission filed fraud charges yesterday against a New York City-based securities lawyer for orchestrating taking control of two publicly traded shell companies and rigging them and their securities for use in market manipulation schemes for his personal profit.  Another lawyer and a paralegal are also charged for their roles in furthering the schemes., According to the SECs complaint, filed in federal court in New York City, Mustafa David Sayid used his position as a securities lawyer to gain control of two microcap companies, Nouveau Holdings, Ltd. and Striper Energy, Inc.  According to the SECs complaint, from 2012 to 2015, Sayid caused the two companies to issue convertible debt to him that could be redeemed for company stock for purported legal fees owed to him.  The complaint charges that Sayid profited by selling the convertible debt to a pair of stock manipulators, setting them up to dump large blocks of the companys stock in the over-the-counter markets.  Sayid allegedly made multiple false statements to investors and other third parties, while he coordinated with the pump-and-dump operators who were responsible for pumping each companys share price and then dumping the stock., According to the SECs complaint, Sayid hired Norman Reynolds, a securities lawyer practicing in Houston, Texas, to issue false opinion letters to persuade Nouveaus transfer agent to remove restrictive legends from millions of shares of Nouveau, which were then sold in a dump of Nouveaus stock.  The SEC alleges that Reynolds based his legal opinion on fabricated documentation from Sayid while negotiating for payment from the proceeds of the Nouveau pump and dump., The SEC alleges that Sayid hid his control of Nouveau and Striper by installing officers and directors at the companies who would follow his direction, including his paralegal, Kevin Jasper of New York City.  Jasper aided Sayids market manipulation schemes by signing false documents at Sayids direction., The SECs complaint charges Sayid, Reynolds, and Jasper with violating Section 17(a) of the Securities Act of 1933, Section 10(b) of the Securities Exchange Act of 1934, and Rule 10b-5 thereunder, and additionally charges Sayid and Reynolds with violating Sections 5(a) and (c) of the Securities Act., Jasper, who is cooperating with the SECs litigation against Sayid and Reynolds, has agreed to the entry of a judgment imposing permanent injunctions of the charged provisions of the federal securities laws, and permanent officer-and-director and penny stock bars, with the issue of any civil money penalties to be determined upon the SECs motion.  The SECs complaint seeks permanent injunctions, disgorgement and prejudgment interest, civil penalties, officer-and-director and penny stock bars, and a conduct-based injunction against Sayid and Reynolds., The SECs action is being handled by Michael Vito, Dahlia Rin, Richard Harper, John McCann, J. Lauchlan Wash, and Celia Moore in the Boston Regional Office., <img alt= border=0 height=9 src=/images/arrowright_dkblue.gif width=10/><a href=/litigation/complaints/2017/comp23805.pdf>SEC Complaint</a>,  , <i>https://www.sec.gov/litigation/litreleases/2017/lr23805.htm</i><br/>]"
23806,2017,SEC Obtains Asset Freeze and Appointment of Receiver in Fraudulent Real Estate Investment Scheme,"[The Securities and Exchange Commission announced charges today against two Fort Worth residents and their company for defrauding investors in a commercial real estate investment scheme.  At the SECs request, U.S. District Judge Terry R. Means has entered an asset freeze and appointed a receiver over the company., The SECs complaint, filed on April 13, 2017 in Fort Worth federal court, alleges that, since early 2014, Mantford C. Hawkins and David E. Bell - the CEO and COO, respectively, of 4D Circle LLC - raised at least $9 million from 50 investors in seven states and Canada.  The complaint alleges that 4D Circle purported to be a wealth creation company focused on acquiring apartment and office buildings, to which it would then apply supposedly proprietary technology and managerial practices to generate greater profitability [with] less risk for our investors.  The companys website and written offering materials allegedly elaborated on these claims, asserting for instance that investors could earn returns of 30% within a 9-month time frame; investments were bonded; and investor funds were protected through the use of escrow accounts and third-party oversight.  The offering materials also allegedly included case studies of particular properties the company had acquired, which purported to demonstrate the profitability of its model., But, according to the SECs complaint, these representations and case studies were false.  The SEC contends, for instance, that Hawkins and Bell knew that:, The SECs complaint charges 4D Circle, Bell, and Hawkins with violating Section 17(a) of the Securities Act of 1933 and Section 10(b) of the Securities Exchange Act of 1934 and Rule 10b-5 thereunder.  In addition to seeking the asset freeze and receivership, the complaint seeks preliminary and permanent injunctive relief, disgorgement of ill-gotten gains with prejudgment interest, and civil penalties., After receiving subpoenas in the Commissions underlying investigation and without admitting or denying the SECs allegations, 4D Circle consented to the asset freeze, receivership, and a preliminary injunction, while Hawkins and Bell agreed to preliminary injunctions barring them from committing further anti-fraud violations during the litigation., The SECs investigation was conducted by Robert C. Hannan and Melvin Warren of the Fort Worth Regional Office.  David L. Peavler and David Reece supervised the case.  Chris Davis will lead the litigation., <img alt= border=0 height=9 src=/images/arrowright_dkblue.gif width=10/><a href=/litigation/complaints/2017/comp23806.pdf>SEC Complaint</a>,  , <i>https://www.sec.gov/litigation/litreleases/2017/lr23806.htm</i><br/>]"
23807,2017,Court Enters Final Judgment Against Microcap Industry Consulting Company Involved in Fraudulent Scheme,"[On April 14, 2017, a federal court in Boston, Massachusetts, entered a final default judgment in an ongoing SEC enforcement action against Lionshare Ventures, LLC, a Massachusetts-based privately-held corporation that the SEC alleges was a business incubator for microcap companies., The SECs <a href=https://www.sec.gov/litigation/litreleases/2016/lr23545.htm>complaint</a>, filed in federal court in Boston, Massachusetts on May 26, 2016, charges Lionshare and its owner, Christopher Esposito, of Topsfield, Massachusetts, with allegedly raising more than $550,000 in investor funds in an unregistered offering of Lionshare securities and misappropriating $375,000 for his personal benefit.  According to the SECs complaint, Esposito and Lionshare raised the funds from investors between June 2011 and June 2012, spending almost $300,000 of investor funds for personal expenses, and using $75,000 of investor funds to acquire control of a Massachusetts-based publicly-traded company, Cannabiz Mobile, Inc., by purchasing all of its convertible debt. The SECs complaint further alleged that, between May 2012 and August 2015, Esposito and Lionshare, together with Anthony Jay Pignatello of Manhattan Beach, California, concealed Esposito and Lionshares de facto control of Cannabiz and a large percentage of Cannabizs securities in order to profit by evading SEC Rule 144, which limits securities sales by affiliates, such as control persons.  Esposito and Lionshare allegedly did this by, among other things, installing James Gondolfe as the sole officer and director of Cannabiz - even though Esposito secretly controlled the company - to make false statements in Cannabizs public filings and other documents.  Esposito paid third-party stock promoters to tout Cannabiz stock in order to increase its stock price and trading volume; he sold significant amounts of Cannabiz convertible debt to others for almost $304,000; and with Pignatello and Renee Galizio of Loxahatchee, Florida, sold millions of shares of Cannabiz stock directly into the public market., The final default judgment, which was entered by the Honorable Allison D. Burroughs of the U.S. District Court for the District of Massachusetts, enjoins Lionshare from future violations of Sections 5 and 17(a) of the Securities Act of 1933 and Section 10(b) of the Securities Exchange Act of 1934 and Rule 10b-5 thereunder.  The judgment also orders Lionshare to pay disgorgement and pre-judgment interest in the total amount of $1,107,413 plus a $775,000 civil penalty.  The court previously entered <a href=https://www.sec.gov/litigation/litreleases/2017/lr23730.htm>final default judgments</a> against Gondolfe and Cannabiz on January 27, 2017.  The SECs litigation in this matter continues against Esposito, Pignatello and Galizio.,  , <i>https://www.sec.gov/litigation/litreleases/2017/lr23807.htm</i><br/>]"
23808,2017,SEC Charges Investment Advisers with Defrauding Prospective Investors and Clients,"[The Securities and Exchange Commission today charged a New York-based investment adviser, Hyaline Capital Management, LLC, and one of its founders, Justin D. Meadlin, with disseminating false information to prospective investors and clients in order to induce them to invest money with them., The case arose from the SECs Aberrational Performance Inquiry, an initiative led by the Enforcement Divisions Asset Management Unit that uses proprietary risk analytics to identify hedge funds with suspicious returns., The SECs complaint, filed in federal court in New York, alleges that beginning in September 2012 and continuing through April 2013, Meadlin disseminated dozens of emails to prospective investors and clients in which he inflated Hyalines assets under management (AUM), claiming that Hyaline managed between $17 million and $25 million when it managed no more than $5.5 million during that time. The complaint also alleges that beginning in January 2013 and continuing to at least June 2014, Meadlin began touting a purported quantitative trading strategy and a fictitious Hyaline Capital Quantitative Fund (HCQF) in email solicitations to more than two dozen prospective investors and in subscription hedge fund databases. Meadlin allegedly claimed that HCQF had as much as $25 million in assets, and claimed historical performance returns dating back to 2009 that were purportedly from a proprietary algorithm, when, in fact, HCQF never existed; neither Meadlin nor Hyaline had acquired a proprietary algorithm; and the stated performance returns were based almost entirely on paper trades without real capital and exaggerated by approximately 20%. The complaint also alleges that before July 2013, Meadlin and Hyaline managed no assets in any quantitative strategy at all, and even after July 2013, they never managed more than $3.3 million in AUM in the strategy. The SECs complaint further alleges that Meadlin and Hyaline fraudulently induced investments from at least two clients using the false performance and AUM data., The SECs complaint charges Meadlin and Hyaline with violations of the anti-fraud provisions of the securities laws and seeks injunctive relief, disgorgement and penalties against Meadlin and Hyaline., The SECs investigation was conducted by Stephen B. Holden and Dan Pines and supervised by Panayiota K. Bougiamas of the Asset Management Unit. Richard Primoff and Mr. Holden will lead the SECs litigation., <img alt= border=0 height=9 src=/images/arrowright_dkblue.gif width=10/><a href=/litigation/complaints/2017/comp23808.pdf>SEC Complaint</a>,  , <i>https://www.sec.gov/litigation/litreleases/2017/lr23808.htm</i><br/>]"
23809,2017,SEC: Oil & Gas Promoter Misappropriated Investor Funds,"[The Securities and Exchange Commission today charged Matthew W. Fox of Plano, Texas and his company, Wayne Energy, LLC, with securities fraud arising from a failed offering of interests in a joint venture formed to rework and recomplete an oil and gas well in Upshur County, Texas., The SECs complaint, filed in federal district court in Sherman, Texas, alleges that Fox raised approximately $950,000 for this joint venture between March 2015 and October 2016.   The complaint alleges that Fox had previously operated another oil and gas company - Frisco Exploration Company - but formed Wayne Energy in March 2015, after Frisco Exploration failed.   Wayne Energy was to be the manager of the joint venture.   The SEC further alleges that, to raise funds for the joint venture, Fox simply recycled offering documents he had used at Frisco Exploration.   But, according to the SECs complaint, other than occasionally changing the names of the entities, Fox did not customize the offering documents to the joint ventures business or risks.   And, according to the SEC, these offering documents falsely stated that Wayne Energy would not commingle its funds with those of the joint venture, and that Wayne Energy was an operator licensed with the Texas Railroad Commission, neither of which statements was true., In addition, the SEC alleges that Fox misappropriated most of the funds raised from investors.   Rather than use these funds for the Upshur County well, the complaint alleges that Fox spent approximately $500,000 of investor money on personal expenses, including more than $236,000 in casino gambling charges and cash withdrawals and approximately $240,000 on house and car payments, vacations, dining and shopping, and jewelry., Without admitting or denying the allegations in the SECs complaint, Fox and Wayne Energy have agreed to a settlement that permanently enjoins them from future violations of Section 17(a) of the Securities Act of 1933 and Section 10(b) of the Securities Exchange Act of 1934 and Rule 10b-5 thereunder, and requires them to pay disgorgement and prejudgment interest and civil penalties in amounts to be determined by the court upon the SECs motion.   In addition, Fox has agreed to a preliminary conduct-based injunction prohibiting him or entities he controls, including Wayne Energy, from issuing or selling securities.   The settlement is subject to court approval., The SECs investigation was conducted by Sarah S. Mallett and supervised by James E. Etri and David L. Peavler of the Fort Worth Regional Office.   Christopher A. Davis will lead the litigation., <img alt= border=0 height=9 src=/images/arrowright_dkblue.gif width=10/><a href=/litigation/complaints/2017/comp23809.pdf>SEC Complaint</a> ,  , <i>https://www.sec.gov/litigation/litreleases/2017/lr23809.htm</i><br/>]"
23810,2017,SEC Charges Brothers with Fraudulent Stock Manipulation Scheme,"[The Securities and Exchange Commission has charged two brothers - Kent and Mike Watts - with orchestrating a fraudulent scheme to qualify the stock of Hydrocarb Energy Corporation for listing on a major stock exchange, which supposedly would assist the Watts in raising capital for the company and facilitate their profitable exit strategy., The SECs complaint, filed in federal court on February 17, 2017 in Houston, Tex., alleges that Kent Watts signed and filed a misleading Schedule 13D with SEC, which failed to disclose the brothers plan to take control of Hydrocarb.  The complaint further alleges that both Watts executed sham transactions - including one with Kent Wattss nephew, Kirby Caldwell - which allowed them to secretly control millions of shares of Hydrocarb stock.  The SEC contends that Kent Watts misled Hydrocarbs outside auditor about key details of these transactions, including the Wattss continued control over the shares transferred to Caldwell.  The SEC alleges that Wattss machinations ultimately were unsuccessful, since Hydrocarb was never listed on a major exchange and filed bankruptcy in April 2016., The SECs complaint charges Kent Watts with violating Section 17(a)(1) and (3) of the Securities Act of 1933, Sections 10(b) and 13(d)(1) of the Securities Exchange Act of 1934, and Rules 10b-5, 13a-14, 13b2-2, and 13d-1 thereunder.  The complaint further charges Kent Watts with aiding and abetting Caldwells violations of Sections 5(a) and 5(c) of the Securities Act, as well as Hydrocarbs violations of Sections 13(a), 13(b)(2)(A), and 13(b)(2)(B) of the Exchange Act, and Rules 12b-20, 13a-1, and 13a-13 thereunder.  The SECs complaint charges Mike Watts with violating Section 17(a)(1) and (3) of the Securities Act, Sections 10(b) and 13(d)(1) of the Exchange Act, and Rules 10b-5 and 13d-1 thereunder.  The complaint also charges Mike Watts with aiding and abetting Caldwells violations of Sections 5(a) and 5(c) of the Securities Act.  The complaint charges Caldwell with violating Sections 5(a) and 5(c) of the Securities Act.  The SEC seeks permanent injunctions and civil penalties against all defendants, and an officer and director bar against Kent Watts., The SECs investigation was conducted by Todd Baker and Michelle Lama and supervised by James E. Etri and David L. Peavler of the Fort Worth Regional Office.  Timothy McCole will lead the litigation., <img alt= border=0 height=9 src=/images/arrowright_dkblue.gif width=10/><a href=/litigation/complaints/2017/comp23810.pdf>SEC Complaint</a>,  , <i>https://www.sec.gov/litigation/litreleases/2017/lr23810.htm</i><br/>]"
